id_venta,numero_linea,fecha_venta,id_cliente,id_producto,id_tienda,cantidad,precio_unitario,descuento,metodo_pago,canal,temporada,talla
V000536,2,2023-08-10,C02044,P0018,T025,2,79000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,M
V000379,1,2024-12-18,C02539,P0011,T012,2,130000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xs
V002203,1,2023-03-30,C00233,P0002,T012,3,155000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,Xl
V002904,1,2023-02-04,C01710,P0016,T016,3,137000.0,0.0,Tarjeta Débito,Online,Regreso A Clases,36
V003640,1,2023-03-22,C00907,P0012,T004,3,115000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V003669,1,2024-08-18,C01496,P0021,T009,2,117000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V002200,2,2024-10-18,C02701,P0019,T012,1,73000.0,0.05,Efectivo,Tienda Física,Temporada De Diciembre,Xxl
V000633,1,2025-08-04,C00379,P0022,T009,1,197000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V002849,1,2025-01-24,C01180,P0012,T034,2,115000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V001352,2,2025-12-21,C00720,P0009,T024,4,121000.0,0.05,Efectivo,Tienda Física,Black Friday,L
V001775,1,2024-05-07,C02427,P0003,T002,1,170000.0,0.3,Tarjeta Débito,Tienda Física,Temporada De Diciembre,34
V003230,1,2024-08-26,C01327,P0014,T019,1,138000.0,0.3,Tarjeta Crédito,Tienda Física,Vacaciones,40
V000868,1,2023-10-18,C02097,P0001,T042,1,139000.0,0.0,Efectivo,Tienda Física,Temporada Regular,30
V003568,1,2023-07-29,C00772,P0018,T009,1,76000.0,0.0,Tarjeta Crédito,Tienda Física,Día De La Madre,Xs
V001463,1,2025-07-28,C02147,P0014,T004,1,140000.0,0.05,Tarjeta Débito,Tienda Física,Temporada De Diciembre,32
V003493,2,2023-10-04,C02157,P0017,T002,2,147000.0,0.2,Tarjeta Crédito,Online,Regreso A Clases,L
V002050,1,2023-10-30,C01309,P0006,T023,1,58000.0,0.15,Efectivo,Online,Black Friday,Xs
V002406,1,2024-08-05,C00790,P0017,T028,1,144000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,L
V001678,1,2023-12-21,C00556,P0018,T007,1,73000.0,0.0,Tarjeta Crédito,Tienda Física,Black Friday,M
V000871,1,2023-12-31,C00836,P0010,T027,1,96000.0,0.0,Tarjeta Crédito,Tienda Física,Día De La Madre,38
V002839,1,2025-04-11,C00942,P0006,T007,1,58000.0,0.0,Tarjeta Débito,Tienda Física,Temporada De Diciembre,M
V002208,1,2024-11-24,C01877,P0006,T024,3,58000.0,0.1,Transferencia,Tienda Física,Temporada Regular,S
V003784,1,2025-09-11,C01365,P0010,T043,1,92000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,34
V001378,1,2024-08-07,C02374,P0022,T037,1,194000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xxl
V002926,2,2023-10-28,C01289,P0005,T016,3,114000.0,0.0,Efectivo,Tienda Física,Temporada De Diciembre,Xl
V000810,3,2023-11-16,C02554,P0010,T004,2,99000.0,0.0,Tarjeta Débito,Tienda Física,Vacaciones,28
V003786,1,2025-09-21,C01185,P0024,T018,2,208000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V000228,1,2025-02-09,C00952,P0022,T004,1,200000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xs
V000013,2,2024-08-10,C02030,P0007,T001,1,58000.0,0.0,Tarjeta Débito,Tienda Física,Vacaciones,Xxl
V000420,1,2024-10-13,C00003,P0025,T004,2,138000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xxl
V001694,1,2023-12-02,C02566,P0014,T026,1,145000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,30
V002603,2,2024-12-09,C02455,P0011,T026,1,137000.0,0.2,Tarjeta Crédito,Tienda Física,Black Friday,L
V000113,1,2024-04-30,C02407,P0015,T004,1,168000.0,0.15,Tarjeta Débito,Online,Vacaciones,30
V001675,1,2024-08-07,C02157,P0020,T013,1,76000.0,0.0,Tarjeta Débito,Tienda Física,Vacaciones,L
V002554,1,2025-04-14,C02064,P0022,T022,1,191000.0,0.15,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,Xxl
V003732,1,2024-10-18,C02486,P0026,T028,1,141000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,L
V003372,1,2024-02-03,C02155,P0012,T004,1,112000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,L
V001774,1,2023-07-11,C02415,P0008,T012,3,211000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xs
V003127,2,2023-07-14,C02466,P0002,T017,1,154000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xxl
V002543,2,2025-08-02,C00285,P0007,T017,2,62000.0,0.05,Transferencia,Tienda Física,Temporada Regular,S
V003079,2,2023-11-29,C02657,P0022,T002,1,193000.0,0.0,Transferencia,Online,Temporada Regular,Xxl
V000991,1,2025-11-01,C00986,P0014,T041,3,143000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,36
V000111,1,2023-04-15,C00234,P0004,T027,4,173000.0,0.0,Transferencia,Online,Temporada Regular,28
V002026,2,2024-07-22,C00319,P0010,T011,1,92000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,36
V002725,1,2025-07-12,C01398,P0025,T010,1,143000.0,0.15,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V001725,1,2024-04-21,C02725,P0005,T041,1,116000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V000783,1,2025-06-10,C00750,P0007,T025,3,59000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xxl
V000741,1,2024-07-10,C01376,P0016,T011,1,138000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,34
V001712,1,2023-03-09,C02524,P0003,T039,1,175000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,30
V001137,1,2023-09-04,C00820,P0022,T003,3,192000.0,0.2,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V000619,1,2025-04-11,C00595,P0022,T041,3,199000.0,0.0,Transferencia,Online,Temporada Regular,L
V001619,1,2025-04-17,C01941,P0004,T021,1,171000.0,0.15,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,36
V002060,2,2024-10-20,C00719,P0006,T004,4,58000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,L
V001432,1,2024-12-12,C02011,P0001,T039,2,137000.0,0.0,Efectivo,Tienda Física,Temporada De Diciembre,32
V000453,1,2025-10-11,C02497,P0026,T009,3,137000.0,0.0,Efectivo,Tienda Física,Día Del Padre,M
V002522,1,2024-09-11,C02702,P0002,T009,2,155000.0,0.3,Tarjeta Crédito,Tienda Física,Vacaciones,Xs
V003545,3,2025-07-23,C02448,P0009,T008,1,130000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xs
V001202,1,2023-12-05,C00618,P0025,T002,1,146000.0,0.0,Transferencia,Tienda Física,Día De La Madre,Xs
V002534,1,2025-12-05,C01322,P0022,T015,1,210000.0,0.0,Efectivo,Tienda Física,Temporada Regular,S
V002230,2,2025-08-27,C01729,P0019,T035,3,69000.0,0.0,Tarjeta Crédito,Tienda Física,Día Del Padre,Xl
V002664,1,2023-11-14,C00490,P0025,T020,1,143000.0,0.0,Tarjeta Débito,Tienda Física,Vacaciones,Xxl
V002814,2,2024-01-15,C00990,P0025,T038,1,143000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V002132,1,2023-06-03,C02514,P0026,T004,1,135000.0,0.15,Efectivo,Tienda Física,Temporada Regular,Xxl
V003042,2,2025-01-20,C01188,P0003,T025,1,172000.0,0.0,Tarjeta Crédito,Tienda Física,Día De La Madre,38
V002682,1,2024-09-04,C02425,P0011,T015,3,134000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xl
V000696,1,2023-08-21,C01788,P0003,T030,1,172000.0,0.2,Tarjeta Crédito,Tienda Física,Temporada Regular,40
V002541,1,2023-01-04,C02075,P0015,T004,1,169000.0,0.0,Tarjeta Crédito,Tienda Física,Black Friday,30
V002692,1,2024-12-07,C01493,P0023,T004,2,78000.0,0.1,Efectivo,Tienda Física,Día De La Madre,M
V000201,1,2025-01-17,C01381,P0012,T004,1,113000.0,0.3,Tarjeta Crédito,Tienda Física,Vacaciones,Xxl
V000169,1,2024-07-09,C01016,P0004,T013,1,178000.0,0.1,Tarjeta Débito,Tienda Física,Temporada De Diciembre,36
V000161,2,2024-04-10,C01015,P0018,T012,1,75000.0,0.4,Tarjeta Débito,Tienda Física,Temporada Regular,L
V001555,2,2025-08-22,C02638,P0020,T042,4,76000.0,0.0,Tarjeta Débito,Tienda Física,Día Del Padre,S
V003684,3,2023-04-10,C02657,P0005,T037,3,111000.0,0.15,Tarjeta Débito,Tienda Física,Vacaciones,S
V001033,1,2024-11-21,C01715,P0017,T001,3,140000.0,0.0,Transferencia,Online,Temporada Regular,M
V002280,1,2023-07-25,C00478,P0021,T014,2,117000.0,0.15,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V001403,1,2025-03-17,C02259,P0009,T017,2,121000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,M
V002931,2,2025-06-26,C01529,P0021,T004,1,120000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V001318,1,2023-02-24,C01023,P0011,T016,1,131000.0,0.0,Efectivo,Online,Vacaciones,Xs
V000907,2,2023-01-09,C01617,P0015,T028,1,174000.0,0.0,Transferencia,Online,Regreso A Clases,30
V001484,1,2024-02-06,C00539,P0015,T022,2,174000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,34
V001812,3,2023-12-23,C01663,P0012,T029,1,113000.0,0.0,Tarjeta Débito,Tienda Física,Black Friday,Xl
V002247,1,2025-06-02,C01762,P0012,T016,3,113000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,L
V001341,1,2024-11-25,C00033,P0022,T030,1,210000.0,0.0,Tarjeta Crédito,Tienda Física,Regreso A Clases,Xxl
V000078,2,2025-11-25,C02344,P0010,T004,2,98000.0,0.0,Efectivo,Tienda Física,Temporada Regular,32
V003458,1,2025-04-17,C00309,P0006,T034,3,58000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V000199,1,2025-01-27,C00241,P0012,T042,1,114000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xs
V002418,1,2023-11-24,C01641,P0016,T037,1,134000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,34
V003598,2,2023-07-06,C00349,P0002,T009,4,155000.0,0.0,Tarjeta Crédito,Tienda Física,Black Friday,L
V000365,1,2024-09-04,C00084,P0012,T002,1,109000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xs
V003212,1,2023-12-04,C00707,P0009,T004,1,122000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,Xxl
V000035,1,2024-07-18,C00246,P0019,T003,1,69000.0,0.0,Efectivo,Tienda Física,Temporada Regular,M
V003632,3,2024-10-16,C01833,P0014,T037,1,137000.0,0.0,Efectivo,Tienda Física,Día Del Padre,40
V002105,1,2023-10-17,C01150,P0023,T026,1,81000.0,0.15,Tarjeta Débito,Tienda Física,Día Del Padre,Xxl
V001919,1,2023-02-18,C00066,P0026,T025,1,132000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xs
V001811,1,2025-02-18,C00478,P0008,T032,1,227000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V002721,1,2025-07-11,C00204,P0001,T004,1,141000.0,0.3,Efectivo,Online,Regreso A Clases,28
V000775,1,2024-12-02,C01820,P0011,T035,1,130000.0,0.0,Tarjeta Débito,Online,Vacaciones,M
V003551,2,2025-02-23,C00487,P0019,T016,1,74000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xxl
V002815,2,2023-09-18,C01119,P0019,T040,3,75000.0,0.0,Efectivo,Tienda Física,Temporada De Diciembre,M
V002989,1,2025-10-18,C00682,P0014,T009,2,136000.0,0.05,Tarjeta Débito,Online,Temporada Regular,30
V001800,1,2024-07-06,C00695,P0026,T042,3,129000.0,0.3,Efectivo,Tienda Física,Día De La Madre,Xl
V000634,1,2025-02-11,C01309,P0006,T004,1,58000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,L
V000521,2,2025-09-20,C00517,P0002,T004,2,152000.0,0.15,Efectivo,Tienda Física,Temporada Regular,Xl
V003030,1,2023-09-28,C00734,P0005,T004,1,114000.0,0.0,Tarjeta Débito,Tienda Física,Regreso A Clases,S
V002021,1,2023-01-10,C00703,P0025,T032,1,139000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V001535,1,2024-11-11,C02291,P0017,T005,1,148000.0,0.0,Tarjeta Débito,Tienda Física,Vacaciones,Xxl
V003454,1,2025-05-15,C01979,P0011,T042,1,138000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V001449,1,2024-10-10,C00413,P0020,T009,1,74000.0,0.0,Tarjeta Débito,Tienda Física,Día De La Madre,M
V000079,1,2023-05-08,C01198,P0008,T010,2,208000.0,0.0,Tarjeta Crédito,Tienda Física,Día De La Madre,Xxl
V001861,2,2025-11-16,C00161,P0021,T001,2,123000.0,0.1,Tarjeta Crédito,Tienda Física,Regreso A Clases,M
V000067,1,2025-10-12,C01742,P0005,T006,2,110000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,Xs
V001105,1,2025-05-05,C01715,P0026,T029,1,130000.0,0.2,Tarjeta Débito,Tienda Física,Temporada Regular,Xs
V000153,1,2025-07-23,C00547,P0011,T039,1,135000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V000516,1,2023-11-10,C02463,P0022,T038,2,206000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V001736,1,2025-07-19,C00772,P0020,T004,1,74000.0,0.15,Tarjeta Débito,Tienda Física,Temporada Regular,Xl
V001831,2,2024-04-20,C02058,P0003,T034,1,174000.0,0.0,Tarjeta Débito,Tienda Física,Black Friday,40
V001005,2,2024-10-07,C00288,P0012,T032,4,109000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xs
V001611,3,2023-07-08,C01258,P0009,T011,2,123000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V001305,1,2025-03-23,C02297,P0011,T018,1,127000.0,0.0,Tarjeta Crédito,Online,Temporada De Diciembre,L
V002604,3,2024-06-01,C01873,P0007,T011,2,60000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V003652,1,2025-03-22,C02113,P0021,T007,1,125000.0,0.1,Tarjeta Débito,Tienda Física,Vacaciones,Xs
V003310,2,2023-03-18,C01186,P0018,T038,2,79000.0,0.0,Tarjeta Crédito,Tienda Física,Día De La Madre,S
V002820,2,2025-08-10,C01032,P0024,T004,4,222000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V001616,1,2025-06-29,C01269,P0005,T009,2,114000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xs
V003071,1,2024-12-23,C01319,P0011,T031,1,134000.0,0.15,Tarjeta Débito,Tienda Física,Temporada Regular,S
V003081,1,2023-01-20,C00513,P0025,T009,2,134000.0,0.0,Efectivo,Tienda Física,Día Del Padre,Xl
V000886,1,2024-12-23,C02444,P0021,T022,1,125000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,M
V000086,1,2023-10-08,C02434,P0022,T004,2,208000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V001671,1,2024-04-25,C00012,P0001,T016,3,139000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,40
V000448,1,2023-02-23,C02658,P0001,T008,1,139000.0,0.4,Transferencia,Tienda Física,Temporada Regular,34
V001599,1,2025-09-08,C01522,P0007,T003,2,58000.0,0.1,Efectivo,Tienda Física,Temporada Regular,S
V000289,2,2025-01-30,C02689,P0007,T004,2,61000.0,0.4,Tarjeta Crédito,Tienda Física,Regreso A Clases,L
V000209,2,2024-06-12,C01521,P0013,T003,1,56000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V003539,2,2024-04-14,C00400,P0003,T033,2,181000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,36
V003257,1,2025-08-31,C00951,P0005,T001,3,111000.0,0.15,Transferencia,Tienda Física,Vacaciones,M
V003064,1,2024-10-27,C00234,P0020,T012,1,75000.0,0.0,Tarjeta Crédito,Tienda Física,Día De La Madre,Xl
V000180,3,2023-03-01,C01822,P0009,T004,2,122000.0,0.0,Tarjeta Débito,Online,Día Del Padre,M
V000292,1,2025-01-06,C02477,P0024,T016,3,221000.0,0.0,Tarjeta Débito,Tienda Física,Black Friday,Xs
V003180,1,2024-04-26,C02528,P0019,T009,1,74000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V003150,1,2025-06-16,C02743,P0012,T007,1,113000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,L
V001133,2,2025-08-26,C01555,P0011,T043,2,131000.0,0.0,Tarjeta Crédito,Tienda Física,Regreso A Clases,Xl
V003708,2,2024-11-05,C01162,P0003,T035,1,171000.0,0.0,Tarjeta Débito,Tienda Física,Día Del Padre,30
V001243,1,2023-02-07,C01096,P0024,T037,4,208000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V001042,1,2024-11-26,C02199,P0021,T004,1,119000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V002408,1,2023-08-17,C01097,P0011,T016,2,132000.0,0.15,Tarjeta Débito,Tienda Física,Temporada Regular,Xs
V003080,2,2025-10-22,C00127,P0007,T042,2,59000.0,0.0,Transferencia,Tienda Física,Día Del Padre,M
V003523,1,2025-10-06,C00489,P0008,T019,2,226000.0,0.0,Efectivo,Tienda Física,Temporada Regular,L
V002300,1,2023-05-19,C01391,P0014,T011,1,135000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,38
V001372,3,2024-03-02,C01777,P0024,T037,3,224000.0,0.0,Efectivo,Tienda Física,Black Friday,Xs
V003653,1,2024-10-14,C01637,P0012,T039,4,106000.0,0.2,Tarjeta Débito,Tienda Física,Temporada Regular,S
V003123,1,2025-10-14,C02333,P0008,T022,2,221000.0,0.0,Efectivo,Tienda Física,Día De La Madre,Xl
V001686,1,2024-11-08,C00746,P0025,T009,1,135000.0,0.0,Efectivo,Tienda Física,Temporada Regular,L
V003016,2,2025-09-25,C02406,P0003,T016,3,185000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,28
V001013,2,2024-05-04,C00550,P0025,T004,1,146000.0,0.0,Tarjeta Débito,Tienda Física,Vacaciones,L
V000005,3,2024-02-03,C00968,P0006,T017,4,59000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V000755,1,2023-07-19,C00052,P0026,T043,2,130000.0,0.0,Tarjeta Débito,Tienda Física,Vacaciones,S
V002560,2,2023-03-07,C01589,P0012,T025,4,109000.0,0.1,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V002132,2,2023-06-03,C02514,P0007,T004,4,60000.0,0.2,Efectivo,Tienda Física,Temporada Regular,Xl
V001170,3,2025-10-04,C00188,P0023,T011,4,81000.0,0.15,Tarjeta Débito,Tienda Física,Temporada Regular,Xxl
V001869,2,2023-05-11,C01571,P0023,T001,4,79000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xxl
V002471,1,2024-03-19,C00730,P0015,T018,3,184000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,34
V000581,3,2025-05-05,C02346,P0012,T004,1,107000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,Xxl
V003020,1,2025-06-02,C00826,P0011,T005,3,132000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V002218,2,2023-08-19,C01959,P0026,T010,1,131000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V003042,1,2025-01-20,C01188,P0024,T025,3,214000.0,0.0,Tarjeta Crédito,Tienda Física,Día De La Madre,M
V002756,2,2025-11-17,C01759,P0014,T017,1,133000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,34
V003355,3,2024-10-27,C01396,P0009,T012,4,123000.0,0.2,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V001810,1,2024-02-11,C02209,P0022,T032,2,192000.0,0.1,Transferencia,Tienda Física,Vacaciones,Xl
V001461,1,2024-06-05,C01310,P0004,T004,1,173000.0,0.0,Efectivo,Tienda Física,Temporada Regular,38
V002866,2,2023-12-27,C01886,P0009,T004,3,125000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,L
V001925,1,2025-12-22,C00376,P0010,T007,4,92000.0,0.0,Efectivo,Tienda Física,Temporada Regular,40
V002073,1,2023-12-16,C01524,P0010,T017,1,94000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,32
V000409,2,2023-08-19,C01995,P0022,T042,1,193000.0,0.0,Tarjeta Débito,Online,Temporada Regular,Xs
V001533,1,2023-04-28,C02414,P0006,T004,1,58000.0,0.05,Tarjeta Crédito,Tienda Física,Regreso A Clases,S
V000525,1,2023-04-13,C01348,P0022,T016,2,192000.0,0.0,Tarjeta Crédito,Tienda Física,Día De La Madre,L
V002984,2,2025-05-31,C01872,P0020,T034,3,79000.0,0.0,Tarjeta Crédito,Online,Temporada Regular,Xs
V000238,1,2023-03-17,C00283,P0022,T043,3,199000.0,0.0,Efectivo,Tienda Física,Regreso A Clases,Xs
V003060,1,2023-09-28,C00190,P0003,T029,1,185000.0,0.0,Transferencia,Tienda Física,Black Friday,38
V000908,2,2024-12-07,C00701,P0004,T016,1,167000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,40
V002332,1,2024-08-04,C01935,P0006,T012,1,54000.0,0.4,Tarjeta Crédito,Tienda Física,Temporada Regular,S
V003284,1,2024-08-12,C02399,P0024,T041,2,218000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,L
V000151,1,2023-02-19,C01924,P0008,T022,2,216000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,S
V002482,2,2024-01-31,C00071,P0005,T032,1,114000.0,0.05,Transferencia,Tienda Física,Temporada Regular,L
V003528,1,2024-07-06,C02051,P0018,T004,3,78000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xl
V001970,1,2025-09-14,C00074,P0006,T017,1,56000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V002129,2,2023-03-05,C01978,P0003,T002,2,172000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,28
V002293,2,2025-04-13,C00937,P0002,T016,4,153000.0,0.0,Tarjeta Débito,Tienda Física,Black Friday,Xl
V003139,3,2023-07-03,C02752,P0018,T002,1,79000.0,0.0,Transferencia,Tienda Física,Temporada De Diciembre,Xxl
V000393,2,2024-10-14,C02646,P0014,T009,2,143000.0,0.0,Tarjeta Crédito,Tienda Física,Vacaciones,28
V001922,1,2023-07-20,C01795,P0020,T029,4,77000.0,0.1,Efectivo,Tienda Física,Temporada Regular,Xs
V003626,1,2023-10-04,C01456,P0026,T039,1,137000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,Xs
V003108,2,2024-03-20,C02052,P0010,T004,4,90000.0,0.05,Tarjeta Débito,Tienda Física,Vacaciones,34
V002150,1,2024-10-12,C00950,P0026,T012,2,140000.0,0.0,Tarjeta Débito,Tienda Física,Temporada Regular,S
V001793,1,2025-09-12,C00856,P0022,T020,1,204000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xl
V001892,1,2024-04-10,C01244,P0006,T003,2,53000.0,0.15,Efectivo,Tienda Física,Temporada Regular,Xs
V000059,1,2024-09-16,C01103,P0024,T004,1,223000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,Xxl
V001954,2,2025-10-08,C02128,P0016,T041,1,141000.0,0.0,Transferencia,Tienda Física,Temporada Regular,38
V001704,1,2025-01-14,C02401,P0007,T018,2,62000.0,0.05,Tarjeta Crédito,Tienda Física,Día Del Padre,S
V002288,2,2023-03-28,C01184,P0014,T006,1,133000.0,0.3,Efectivo,Online,Temporada Regular,38
V003102,3,2025-12-27,C01263,P0002,T043,2,151000.0,0.05,Tarjeta Crédito,Tienda Física,Regreso A Clases,Xs
V001803,1,2025-10-02,C00884,P0021,T023,1,123000.0,0.0,Efectivo,Online,Temporada Regular,Xl
V001651,1,2024-07-16,C01099,P0021,T023,1,124000.0,0.15,Tarjeta Crédito,Online,Temporada Regular,Xl
V002788,1,2023-12-24,C01455,P0013,T009,1,56000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada Regular,M
V001462,2,2024-10-03,C01654,P0020,T018,1,73000.0,0.3,Tarjeta Crédito,Tienda Física,Temporada Regular,L
V001645,2,2024-04-26,C01448,P0011,T004,1,135000.0,0.05,Tarjeta Crédito,Tienda Física,Temporada Regular,Xs
V002934,1,2023-08-23,C01207,P0025,T043,1,143000.0,0.15,Tarjeta Débito,Tienda Física,Black Friday,S
V002846,2,2023-09-16,C01987,P0002,T030,1,163000.0,0.0,Efectivo,Tienda Física,Temporada Regular,Xl
V003028,2,2023-08-24,C01316,P0005,T034,1,118000.0,0.0,Efectivo,Tienda Física,Temporada Regular,L
V000221,1,2023-10-24,C01050,P0020,T026,1,79000.0,0.0,Tarjeta Crédito,Tienda Física,Temporada De Diciembre,Sin Talla
V000610,1,2024-07-15,C02692,P0020,T002,2,80000.0,0.0,Efectivo,Tienda Física,Temporada Regular,S
